id,born,bornIn,died,imdbId,name,poster,tmdbId,url,actor,director
33491,,,,,Anthony Drazan,,173686,https://themoviedb.org/person/173686,0,1
33492,1944-11-30,"Toronto, Ontario, Canada",,213100.0,William Dear,https://image.tmdb.org/t/p/w440_and_h660_face/zd7BF2zZTarjru9K4Rwgw6CMFZW.jpg,56506,https://themoviedb.org/person/56506,0,1
33493,1968-06-10,"Elizabeth City, North Carolina,SUA",,761715.0,Scott Sanders,https://image.tmdb.org/t/p/w440_and_h660_face/7mDva3djOvmzyDahsCrshPWYL76.jpg,92657,https://themoviedb.org/person/92657,0,1
33494,,,,910510.0,Fred Walton,https://image.tmdb.org/t/p/w440_and_h660_face/wiNFmDgOWMZ4et0cMBiTnZ5YgsI.jpg,62556,https://themoviedb.org/person/62556,0,1
33495,1925-03-31,"Castel Gandolfo, Roma",2013-11-14,80580.0,Andrea Bianchi,,68662,https://themoviedb.org/person/68662,0,1
33496,,"Aurora, Ohio",,123009.0,Jeff Burr,,31621,https://themoviedb.org/person/31621,0,1
33497,,,,,Jeffrey Radice,,1285810,https://themoviedb.org/person/1285810,0,1
33498,,,,6195255.0,Chapman Way,,1285876,https://themoviedb.org/person/1285876,0,1
33499,1953-02-28,,,99474.0,Chris Bould,,108258,https://themoviedb.org/person/108258,0,1
33500,,,,2416.0,John O'Hagan,https://image.tmdb.org/t/p/w440_and_h660_face/crC1T4NMwzi7afD8nQgLEce6xgY.jpg,1286930,https://themoviedb.org/person/1286930,0,1
33501,1963-04-13,"Somerville, Massachusetts, USA",,327064.0,Nick Gomez,,17278,https://themoviedb.org/person/17278,0,1
33502,1928-09-02,"New York City, New York, USA",2012-08-09,835799.0,Mel Stuart,https://image.tmdb.org/t/p/w440_and_h660_face/hOMTPvZtyjyGeH5q86YOlggm1kl.jpg,3451,https://themoviedb.org/person/3451,0,1
33503,1960-01-01,"Chicago, Illinois, USA",2015-09-02,703954.0,Paul Quinn,,93395,https://themoviedb.org/person/93395,0,1
33504,1966-04-14,"Toronto, Ontario, Canada",,1313340.0,Michael McGowan,,83415,https://themoviedb.org/person/83415,0,1
33505,1969-09-05,"Scotland, UK",,891114.0,Tom Vaughan,,56717,https://themoviedb.org/person/56717,0,1
33506,1979-08-29,"Kingston, Pennsylvania, USA",,3529.0,Dan Harris,,11013,https://themoviedb.org/person/11013,0,1
33507,,,,1552637.0,Dennis Widmyer,https://image.tmdb.org/t/p/w440_and_h660_face/wZbN0JZd6kbGAHRglEH8u7CfGJ0.jpg,1290272,https://themoviedb.org/person/1290272,0,1
33508,1960-09-14,"Hilden, Germany",,678857.0,Christian Petzold,https://image.tmdb.org/t/p/w440_and_h660_face/9XwFtjzPp9EaBnGDFo28t1PsKlg.jpg,2332,https://themoviedb.org/person/2332,0,1
33509,1935-10-28,"Wallasey, Merseyside, England, UK",1990-07-24,164639.0,Alan Clarke,https://image.tmdb.org/t/p/w440_and_h660_face/x6kTRGX18cgNJXscWkebNYomwPq.jpg,82714,https://themoviedb.org/person/82714,0,1
33510,1945-11-10,"Liverpool, England, UK",,203993.0,Terence Davies,https://image.tmdb.org/t/p/w440_and_h660_face/uBbFee7ggk5vrCK4kcAcLOSYi0y.jpg,93911,https://themoviedb.org/person/93911,0,1
33511,,,,1766424.0,Mark Young,,87183,https://themoviedb.org/person/87183,0,1
33512,,,,2126907.0,Gabe Polsky,,1255496,https://themoviedb.org/person/1255496,0,1
33513,1963-05-01,London - England - UK,,777447.0,Stefan Schwartz,,94155,https://themoviedb.org/person/94155,0,1
33514,,,,89176.0,Jason Bloom,,57870,https://themoviedb.org/person/57870,0,1
33515,1917-09-06,"The Bronx, New York, U.S",1999-11-29,77587.0,John Berry,https://image.tmdb.org/t/p/w440_and_h660_face/7R31d8lYcCRomWfnwf3b8p0Ae0F.jpg,94169,https://themoviedb.org/person/94169,0,1
33516,,,,2606.0,David Price,https://image.tmdb.org/t/p/w440_and_h660_face/bEOU4dsyW0Oe2owVUI29gDEt6GL.jpg,102709,https://themoviedb.org/person/102709,0,1
33517,,,,817770.0,Greg Spence,,56746,https://themoviedb.org/person/56746,0,1
33518,1887-03-14,"Minneapolis, Minnesota, USA",1962-09-24,718469.0,Charles Reisner,https://image.tmdb.org/t/p/w440_and_h660_face/yk0s9H0WYWCwIESqm9yJ2O9oewt.jpg,94180,https://themoviedb.org/person/94180,0,1
33519,,,,1711118.0,Samantha Grant,,950853,https://themoviedb.org/person/950853,0,1
33520,1910-01-26,"Brno, Moravia, AustriaHungary [now Brno, Czech Republic]",1993-07-19,460033.0,Elmar Klos,https://image.tmdb.org/t/p/w440_and_h660_face/u7BTGFZAD0ny8uRl0QGPXPtvVe4.jpg,544699,https://themoviedb.org/person/544699,0,1
33521,,,,2905562.0,Daniel Barber,,94918,https://themoviedb.org/person/94918,0,1
33522,1938-02-23,"New York City, New York, USA",,607407.0,Paul Morrissey,https://image.tmdb.org/t/p/w440_and_h660_face/zzyefFRWdOE1VQ41PnjeDGgUH7a.jpg,18627,https://themoviedb.org/person/18627,0,1
33523,1974-08-06," Boston, Massachusetts, U.S.",,1554601.0,Ezra Edelman,,140617,https://themoviedb.org/person/140617,0,1
33524,,,,650561.0,James Orr,,27444,https://themoviedb.org/person/27444,0,1
33525,,,1996-05-24,720000.0,Norman René,https://image.tmdb.org/t/p/w440_and_h660_face/vVvWJesEWdxyBnATaU4wP98yn22.jpg,26487,https://themoviedb.org/person/26487,0,1
33526,1880-01-13,"Dublin, Ireland",1958-06-21,107543.0,Herbert Brenon,,930791,https://themoviedb.org/person/930791,0,1
33527,1925-03-09,"Minneapolis, Minnesota, USA",2003-09-01,806915.0,Jack Smight,,30422,https://themoviedb.org/person/30422,0,1
33528,1973-05-31,"Pazos Hermos, Ourense, Galicia, Spain",,181579.0,Rodrigo Cortés,,95320,https://themoviedb.org/person/95320,0,1
33529,1970-08-16,"Bristol, England, UK",,1247462.0,Christopher Smith,https://image.tmdb.org/t/p/w440_and_h660_face/7Un0sQeq7V9DgJw9n3OEzdo4vod.jpg,41041,https://themoviedb.org/person/41041,0,1
33530,,"Harrington Park, New Jersey, USA",,414423.0,Gregory Jacobs,https://image.tmdb.org/t/p/w440_and_h660_face/uJVO8ChqP6Exk7BwX1K3gi2Cd14.jpg,119665,https://themoviedb.org/person/119665,0,1
33531,1956-11-03,"Los Angeles, California, USA",,2657.0,Gary Ross,https://image.tmdb.org/t/p/w440_and_h660_face/9EeuS6rCWPquj5uts6waw1y15Kp.jpg,23964,https://themoviedb.org/person/23964,0,1
33532,,,,2288328.0,Drew Heriot,,440124,https://themoviedb.org/person/440124,0,1
33533,,,,539950.0,David Mallet,,90657,https://themoviedb.org/person/90657,0,1
33534,1934-01-17,"Edinburgh, Scotland, UK",1996-04-24,131910.0,Donald Cammell,https://image.tmdb.org/t/p/w440_and_h660_face/xIaAVsujonfsstCsYMXu9KCgbRg.jpg,95462,https://themoviedb.org/person/95462,0,1
33535,1968-12-20,Cuba,,844896.0,Eduardo Sánchez,https://image.tmdb.org/t/p/w440_and_h660_face/avKJyjTHky4OenGxepCjj1BYZYB.jpg,26850,https://themoviedb.org/person/26850,0,1
33536,,,2006-01-05,779714.0,Robert Scott,,95992,https://themoviedb.org/person/95992,0,1
33537,1924-01-09,,1990-06-21,660886.0,Sergei Parajanov,https://image.tmdb.org/t/p/w440_and_h660_face/90Vpo4UtfYeckMRLesg9Fanqgcs.jpg,95066,https://themoviedb.org/person/95066,0,1
33538,,,,619836.0,Babak Najafi,,132239,https://themoviedb.org/person/132239,0,1
33539,,"New York, USA",,706268.0,Kevin Rafferty,,96446,https://themoviedb.org/person/96446,0,1
33540,,,,1084749.0,David Allen,,187067,https://themoviedb.org/person/187067,0,1
33541,1922-09-30,"Stockton, California, USA",2010-10-24,425593.0,Lamont Johnson,https://image.tmdb.org/t/p/w440_and_h660_face/oGqhGmjBntl4C0wVGDScr2u13Iw.jpg,1214133,https://themoviedb.org/person/1214133,0,1
33542,,,,26862.0,Jane Anderson,,59670,https://themoviedb.org/person/59670,0,1
33543,,,,2175118.0,David Jung,,124695,https://themoviedb.org/person/124695,0,1
33544,,"Los Alamos, New Mexico, USA",,1783713.0,Bradley King,https://image.tmdb.org/t/p/w440_and_h660_face/xDcfdeIb19MJJnRym4jUs98Movi.jpg,1326297,https://themoviedb.org/person/1326297,0,1
33545,1942-11-29,"Bangkok, Thailand",,950841.0,Chatrichalerm Yukol,,565524,https://themoviedb.org/person/565524,0,1
33546,1976-08-29,"Handa, Aichi, Japan",,633729.0,Nobuhiro Yamashita,,583881,https://themoviedb.org/person/583881,0,1
33547,,,,1757667.0,Joel Anderson,,97591,https://themoviedb.org/person/97591,0,1
33548,,,,845973.0,Sylvio Tabet,,24757,https://themoviedb.org/person/24757,0,1
33549,1941-08-29,London,,658482.0,Tony Palmer,https://image.tmdb.org/t/p/w440_and_h660_face/g9lFSxdyPL9w6KZT0FJZlFzhYIl.jpg,98538,https://themoviedb.org/person/98538,0,1
33550,1977-09-17,"Hoboken, New Jersey, U.S.",,1322753.0,Sam Esmail,https://image.tmdb.org/t/p/w440_and_h660_face/mej39wMtNDsOI5HklLb65QAiM6K.jpg,1331163,https://themoviedb.org/person/1331163,0,1
33551,,,,908037.0,Michael Walker,,185995,https://themoviedb.org/person/185995,0,1
33552,,,,313569.0,Peter George,,1195866,https://themoviedb.org/person/1195866,0,1
33553,1947-04-20,"Cambridge, Cambridgeshire, England, UK",,500896.0,David Leland,https://image.tmdb.org/t/p/w440_and_h660_face/9nWtHb2usnfeGXScwLmVpbFq6S9.jpg,33317,https://themoviedb.org/person/33317,0,1
33554,,,,668350.0,Jamie Payne,,1222374,https://themoviedb.org/person/1222374,0,1
33555,1939-01-01,"Cambridge, Massachusetts, USA",,221265.0,Tom DeSimone,https://image.tmdb.org/t/p/w440_and_h660_face/r402yi9RIPuItcMz8tDFvKhoe9o.jpg,100616,https://themoviedb.org/person/100616,0,1
33556,1971-08-13,"North Olmsted, Ohio",,597521.0,David Monahan,https://image.tmdb.org/t/p/w440_and_h660_face/2NzQDcARuhSn2CGS5IRPmeomIxt.jpg,100891,https://themoviedb.org/person/100891,0,1
33557,1933-01-28,"Los Angeles, California, USA",,384335.0,Jack Hill,https://image.tmdb.org/t/p/w440_and_h660_face/e2HQQCcGwCul8aPIXeb9fQpDqKS.jpg,31310,https://themoviedb.org/person/31310,0,1
33558,1949-08-01,"Tenterden, GB",1995-02-14,,Nigel Finch,,179609,https://themoviedb.org/person/179609,0,1
33559,1973-12-09,  United States,,629658.0,Max Nichols,https://image.tmdb.org/t/p/w440_and_h660_face/y9tgsQjrWmxj7xNCYAwD1RnyfFN.jpg,1368144,https://themoviedb.org/person/1368144,0,1
33560,,,,519594.0,Andrew Loo,,1352991,https://themoviedb.org/person/1352991,0,1
33561,1905-03-05,"Budapest, Hungary",1992-03-11,70670.0,László Benedek,,89981,https://themoviedb.org/person/89981,0,1
33562,1949-01-01,"Paris, France",,602333.0,Philippe Mora,,114629,https://themoviedb.org/person/114629,0,1
33563,1912-05-29,"London, England, UK",1984-11-22,319241.0,John Gilling,,101520,https://themoviedb.org/person/101520,0,1
33564,1957-05-03,"Los Angeles, California, USA",,583275.0,Michael Meyer,https://image.tmdb.org/t/p/w440_and_h660_face/ll3hpdhMK56s3yiyLCQliBY6xWA.jpg,1286323,https://themoviedb.org/person/1286323,0,1
33565,1979-03-20,"St. Louis, Missouri, USA",,2122478.0,Duke Johnson,,1019303,https://themoviedb.org/person/1019303,0,1
33566,1941-01-01,"Asturias, Spain",2007-01-01,579466.0,Ramón Menéndez,,104879,https://themoviedb.org/person/104879,0,1
33567,1979-11-02,"Palo Alto, California, USA",,1163851.0,Jon M. Chu,https://image.tmdb.org/t/p/w440_and_h660_face/7qzoszJh8PuI2rqgMceuCqq4vQG.jpg,54507,https://themoviedb.org/person/54507,0,1
33568,1951-01-19,"Toronto, Ontario,  Canada",,2573.0,Bill Corcoran,https://image.tmdb.org/t/p/w440_and_h660_face/wbp8xIJqdKDhQhWUpwAyIxoK0v0.jpg,94045,https://themoviedb.org/person/94045,0,1
33569,1897-11-13,"Portland, Oregon, USA",1972-03-03,949597.0,Harold Young,,103344,https://themoviedb.org/person/103344,0,1
33570,1948-11-25,Tokyo - Japan,2008-09-19,406722.0,Jun Ichikawa,https://image.tmdb.org/t/p/w440_and_h660_face/dmRHGKPaNh0hoosSNzhr2jRQq2h.jpg,134102,https://themoviedb.org/person/134102,0,1
33571,1964-10-10,"Pasadena, California, USA",,1783265.0,Tim Miller,https://image.tmdb.org/t/p/w440_and_h660_face/dCyBYwhO76j5wA96HPb6k5xk2Le.jpg,55252,https://themoviedb.org/person/55252,0,1
33572,,,,,Mark Linfield,,67592,https://themoviedb.org/person/67592,0,1
33573,1956-05-28,,,920274.0,John Wells,,47333,https://themoviedb.org/person/47333,0,1
33574,1969-12-05,"Glasgow, Strathclyde, Scotland, UK",,708903.0,Lynne Ramsay,https://image.tmdb.org/t/p/w440_and_h660_face/hmSR9lVV65ojYHyyOtzmNPbVjSY.jpg,83287,https://themoviedb.org/person/83287,0,1
33575,1961-06-10,"Havanna, Cuba",,182873.0,Manny Coto,https://image.tmdb.org/t/p/w440_and_h660_face/bcJeO8ZkEmgDK4AmNNyGyRtOSPG.jpg,41795,https://themoviedb.org/person/41795,0,1
33576,,,,,Yin Li,,1189125,https://themoviedb.org/person/1189125,0,1
33577,,,,365311.0,Scott Harris,,105287,https://themoviedb.org/person/105287,0,1
33578,1970-01-01,"London, United Kingdom",,1013671.0,Lucy Walker,,34949,https://themoviedb.org/person/34949,0,1
33579,,,,136603.0,Patricia Cardoso,,116832,https://themoviedb.org/person/116832,0,1
33580,1957-03-04,,,804887.0,Steve Skrovan,,1223815,https://themoviedb.org/person/1223815,0,1
33581,1960-03-11,"London,  England",,193508.0,Simon Curtis,https://image.tmdb.org/t/p/w440_and_h660_face/mpMyd3Cc7WG2epXYCbdDmcMX2BD.jpg,133502,https://themoviedb.org/person/133502,0,1
33582,1875-01-22,"LaGrange, Kentucky, USA",1948-07-23,428.0,D. W. Griffith,https://image.tmdb.org/t/p/w440_and_h660_face/7EanyqqLfQzS9PnKIBa6w1Rbbi8.jpg,100036,https://themoviedb.org/person/100036,0,1
33583,1889-12-04,"San Jose, California, USA",1955-11-15,45800.0,Lloyd Bacon,https://image.tmdb.org/t/p/w440_and_h660_face/gGQlsA8kdC6Uo9oIM7d0BLLIXwL.jpg,21305,https://themoviedb.org/person/21305,0,1
33584,1906-05-08,"Rome, Italy",1977-06-03,744023.0,Roberto Rossellini,https://image.tmdb.org/t/p/w440_and_h660_face/c9SGpj5JFJjMplUnxp3r1vPf4WM.jpg,4410,https://themoviedb.org/person/4410,0,1
33585,1971-02-26,"Summit, New Jersey, USA",,48918.0,Sean Baker,https://image.tmdb.org/t/p/w440_and_h660_face/bz96USgFMwR3MhrPoGVv84e1R7K.jpg,118415,https://themoviedb.org/person/118415,0,1
33586,1967-05-30,,,944937.0,Shinobu Yaguchi,https://image.tmdb.org/t/p/w440_and_h660_face/1wwEJVpbCv1xtSB6PLUK3ye6MXo.jpg,83524,https://themoviedb.org/person/83524,0,1
33587,1983-01-01,USA,,1757777.0,Dave Green,,1101410,https://themoviedb.org/person/1101410,0,1
33588,2018-05-01,,,875953.0,Michael Tucker,,107148,https://themoviedb.org/person/107148,0,1
33589,1937-09-24,"London, England",,175430.0,Kevin Connor,https://image.tmdb.org/t/p/w440_and_h660_face/sQifjywTBDlLuPnTODHcWxIxwo0.jpg,95329,https://themoviedb.org/person/95329,0,1
33590,,,,2953454.0,Shannon Hartman,,1827779,https://themoviedb.org/person/1827779,0,1
33591,1981-06-28,"Fountain, Colorado, United States",,1218281.0,Jon Watts,https://image.tmdb.org/t/p/w440_and_h660_face/fkXChMX6CUXY1yOxBehAzvaTCl7.jpg,1293994,https://themoviedb.org/person/1293994,0,1
33592,1930-12-21,"Fresno, California, USA",,738736.0,Phil Roman,,78615,https://themoviedb.org/person/78615,0,1
33593,1973-03-07,"Harrogate, Yorkshire, England, UK",,354091.0,Andrew Haigh,https://image.tmdb.org/t/p/w440_and_h660_face/pJAv105SAZiQ3lGY2wGURz4bENp.jpg,586002,https://themoviedb.org/person/586002,0,1
33594,1961-12-13,"Kittanning, Pennsylvania, USA",,390844.0,Todd Holland,,1213162,https://themoviedb.org/person/1213162,0,1
33595,,,,6406593.0,Jim Weedon,,1402638,https://themoviedb.org/person/1402638,0,1
33596,1976-04-11," Paris, France",,179023.0,Coralie,,1137890,https://themoviedb.org/person/1137890,0,1
33597,,,,613981.0,John Murlowski,https://image.tmdb.org/t/p/w440_and_h660_face/tgTQjYtBou3IiJjpYgG17RNch9q.jpg,110834,https://themoviedb.org/person/110834,0,1
33598,1957-07-04,"Paris, France",,685759.0,Pitof,https://image.tmdb.org/t/p/w440_and_h660_face/z7lKv1EscqXN6LjxEj45gE3D1jA.jpg,4586,https://themoviedb.org/person/4586,0,1
33599,1987-02-26,"White Plains, New York, USA",,3228270.0,Dan Berk,,1361389,https://themoviedb.org/person/1361389,0,1
33600,1946-11-18,"San Francisco, California, USA",,5726.0,Jack Green,,356,https://themoviedb.org/person/356,0,1
33601,1888-04-16,"St. Louis, Missouri, USA",1950-10-16,127511.0,Christy Cabanne,https://image.tmdb.org/t/p/w440_and_h660_face/ie0zr5ZBQzvpkUepozOJ0Hlw8OS.jpg,90375,https://themoviedb.org/person/90375,0,1
33602,1874-01-06,"York, Nebraska, USA",1948-11-11,629243.0,Fred Niblo,,108106,https://themoviedb.org/person/108106,0,1
33603,1898-11-11,"Paris, France",1981-03-15,163229.0,René Clair,https://image.tmdb.org/t/p/w440_and_h660_face/wUMa7OFmeYxmBsDlGHgHKuOtK3Y.jpg,33166,https://themoviedb.org/person/33166,0,1
33604,1933-07-10,"Prague, Czechoslovakia [now Czech Republic]",2020-01-09,664852.0,Ivan Passer,https://image.tmdb.org/t/p/w440_and_h660_face/fCG4NeOJwpn36ToYozFjFlOHPEG.jpg,84736,https://themoviedb.org/person/84736,0,1
33605,,,,236973.0,Miller Drake,,1379396,https://themoviedb.org/person/1379396,0,1
33606,1900-01-23,"Plainfield, New Jersey, USA",1986-10-11,359457.0,David Hand,https://image.tmdb.org/t/p/w440_and_h660_face/z6OfyPCRbDsT6qUGOjcsS39ZmBb.jpg,5446,https://themoviedb.org/person/5446,0,1
33607,1974-09-10,"Caracas, Venezuela",,349406.0,Sebastián Gutiérrez,,19656,https://themoviedb.org/person/19656,0,1
33608,,,,1271076.0,Robert Gordon,https://image.tmdb.org/t/p/w440_and_h660_face/ga18g92FNpOoHsPGlPgXrlZtAcd.jpg,1335642,https://themoviedb.org/person/1335642,0,1
33609,1943-10-17,,1969-02-11,716262.0,Michael Reeves,,101238,https://themoviedb.org/person/101238,0,1
33610,,,,445196.0,John Keitel,,108670,https://themoviedb.org/person/108670,0,1
33611,1943-07-31,"Montréal, Québec, Canada",,808807.0,John N. Smith,,60295,https://themoviedb.org/person/60295,0,1
33612,1961-02-16,"Pittsburgh, Pennsylvania",,714599.0,Eric Red,,54839,https://themoviedb.org/person/54839,0,1
33613,,,,184323.0,Bill Couturié,,116103,https://themoviedb.org/person/116103,0,1
33614,,,,692332.0,William Porter,,1120414,https://themoviedb.org/person/1120414,0,1
33615,,,,204720.0,J. Davis,,935279,https://themoviedb.org/person/935279,0,1
33616,,,,,Tennyson Bardwell,,109176,https://themoviedb.org/person/109176,0,1
33617,,,,899854.0,Tony Vitale,,18139,https://themoviedb.org/person/18139,0,1
33618,,,,232902.0,Jack Donohue,,109452,https://themoviedb.org/person/109452,0,1
33619,,,,422425.0,Austen Jewell,,109455,https://themoviedb.org/person/109455,0,1
33620,1925-05-15,"Ceuta, Spain",,554632.0,Eugenio Martín,https://image.tmdb.org/t/p/w440_and_h660_face/eBehZhrIweiTDOGdc9074jEOPu1.jpg,50542,https://themoviedb.org/person/50542,0,1
33621,1962-09-15,"Roxbury, Connecticut, USA",,589182.0,Rebecca Miller,https://image.tmdb.org/t/p/w440_and_h660_face/s0jjPvcX4i8yd7IiBuvnrJ7FbT3.jpg,41670,https://themoviedb.org/person/41670,0,1
33622,1960-08-11,"Riverside, California, U.S.",,493369.0,J. F. Lawton,,1203,https://themoviedb.org/person/1203,0,1
33623,,,,600510.0,Marc Moody,,109465,https://themoviedb.org/person/109465,0,1
33624,,,,1976116.0,Gerard Johnson,https://image.tmdb.org/t/p/w440_and_h660_face/inFho7Omy22MZNpUjQoVT8zfspv.jpg,109837,https://themoviedb.org/person/109837,0,1
33625,,,,918660.0,Gary Weis,,80482,https://themoviedb.org/person/80482,0,1
33626,,,,1378741.0,Kim Bartley,,110337,https://themoviedb.org/person/110337,0,1
33627,1913-11-05,"Frome, Somerset, England, UK",2005-09-15,337885.0,Guy Green,https://image.tmdb.org/t/p/w440_and_h660_face/tKLguzWTWiQpsYWQ89O7DZIe9JA.jpg,67619,https://themoviedb.org/person/67619,0,1
33628,,,,588964.0,Michael Miller,,88096,https://themoviedb.org/person/88096,0,1
33629,,,,788454.0,Alan Shapiro,,129941,https://themoviedb.org/person/129941,0,1
33630,1974-02-02,"New York City, New York, U.S.",,674020.0,Oz Perkins,https://image.tmdb.org/t/p/w440_and_h660_face/fCEfHXkvkKNPnySxlHvukgVOeTw.jpg,90609,https://themoviedb.org/person/90609,0,1
33631,1900-04-23,,1996-06-20,338018.0,Joseph Green,,110726,https://themoviedb.org/person/110726,0,1
33632,,,,760131.0,Keith Samples,,65115,https://themoviedb.org/person/65115,0,1
33633,1960-05-07,"Princeton, New Jersey, USA",,2835.0,Adam Bernstein,,111338,https://themoviedb.org/person/111338,0,1
33634,1954-06-22,"Hemer, Germany",,65615.0,Wolfgang Becker,,4780,https://themoviedb.org/person/4780,0,1
33635,,,,647381.0,Dan Ollman,,31652,https://themoviedb.org/person/31652,0,1
33636,,,,697140.0,Sarah Price,,31653,https://themoviedb.org/person/31653,0,1
33637,1964-01-21,"Newark, New Jersey, USA",,112498.0,Eric Bross,,60045,https://themoviedb.org/person/60045,0,1
33638,,"Plainfield, New Jersey, USA",,921013.0,Richard Wenk,https://image.tmdb.org/t/p/w440_and_h660_face/tUH6K1QHmZKpZC2UGn7q1z20C4P.jpg,22814,https://themoviedb.org/person/22814,0,1
33639,,,,,Shan Nicholson,,1473044,https://themoviedb.org/person/1473044,0,1
33640,1947-01-17,"New York City, New York, USA",,921464.0,Peter Werner,https://image.tmdb.org/t/p/w440_and_h660_face/AuairAONEXSePGhVX8x2xYrHNqn.jpg,30477,https://themoviedb.org/person/30477,0,1
33641,1962-04-28,"Johannesburg, South Africa",,740213.0,Darrell James Roodt,https://image.tmdb.org/t/p/w440_and_h660_face/iJ0oqs5Il1B6hEV2A1FLmTYeMXz.jpg,16730,https://themoviedb.org/person/16730,0,1
33642,1961-08-27,"Austin, Texas",,1053530.0,Tom Ford,https://image.tmdb.org/t/p/w440_and_h660_face/vi52aEXdiNwV5FJZ7kXM6IBjV0R.jpg,120615,https://themoviedb.org/person/120615,0,1
33643,,,,169296.0,Dan Cohen,,95187,https://themoviedb.org/person/95187,0,1
33644,,,,601963.0,Tom Moore,,113102,https://themoviedb.org/person/113102,0,1
33645,1903-12-13,"Richmond, Indiana",1976-07-07,287988.0,Norman Foster,https://image.tmdb.org/t/p/w440_and_h660_face/6PzZaFOexKOW9HR1dbxRdBW6jkg.jpg,87459,https://themoviedb.org/person/87459,0,1
33646,1960-11-20,,,1503726.0,Paul King,https://image.tmdb.org/t/p/w440_and_h660_face/vteMQaGDpNHkKcuwT8yVQNeAohV.jpg,101666,https://themoviedb.org/person/101666,0,1
33647,1960-04-15,"Copenhagen, Denmark",,81540.0,Susanne Bier,https://image.tmdb.org/t/p/w440_and_h660_face/tVp2J7hMAgJnaXtQojFN3VTVYaY.jpg,1011,https://themoviedb.org/person/1011,0,1
33648,,Scotland,,318947.0,Jim Gillespie,,33254,https://themoviedb.org/person/33254,0,1
33649,1947-04-08,"Mei County, Guangdong",,396284.0,Hou Hsiao-hsien,https://image.tmdb.org/t/p/w440_and_h660_face/rqP4CEO6toAwGhsj8mmdu3Bta6I.jpg,64992,https://themoviedb.org/person/64992,0,1
33650,,,,731253.0,John Roberts,,120218,https://themoviedb.org/person/120218,0,1
33651,1946-06-11,"Liverpool, England, UK",,528420.0,Paul Lynch,https://image.tmdb.org/t/p/w440_and_h660_face/5gTl4LfofAuzpSm6jo12O6Z5cvz.jpg,44130,https://themoviedb.org/person/44130,0,1
33652,1893-03-21,"San Francisco, California, USA",1972-05-18,291548.0,Sidney Franklin,,42060,https://themoviedb.org/person/42060,0,1
33653,,,,160602.0,Mark Christopher,,33541,https://themoviedb.org/person/33541,0,1
33654,,,,73035.0,Michael Benveniste,,33557,https://themoviedb.org/person/33557,0,1
33655,,,,956172.0,Howard Ziehm,,33558,https://themoviedb.org/person/33558,0,1
33656,,,,507185.0,Everett Lewis,,116792,https://themoviedb.org/person/116792,0,1
33657,,,,446060.0,Barnet Kellman,,121829,https://themoviedb.org/person/121829,0,1
33658,,,,,Ross Adam,,1551246,https://themoviedb.org/person/1551246,0,1
33659,,,,42472.0,Michael Austin,,67756,https://themoviedb.org/person/67756,0,1
33660,,,,1249947.0,Michael Hofmann,,66639,https://themoviedb.org/person/66639,0,1
33661,1962-06-15,"Bristol, England, UK",,606439.0,Chris Morris,,117794,https://themoviedb.org/person/117794,0,1
33662,,,,505660.0,Marc Levin,,82286,https://themoviedb.org/person/82286,0,1
33663,1975-01-01,"San Sebastián, España",,1084937.0,Luiso Berdejo,https://image.tmdb.org/t/p/w440_and_h660_face/1BTRXkR4pKumMEktHJTRm8clGqS.jpg,586103,https://themoviedb.org/person/586103,0,1
33664,1965-01-01,,,851930.0,Alan Taylor,,47005,https://themoviedb.org/person/47005,0,1
33665,1905-07-12,"Chicago, Illinois, USA",2000-05-20,76618.0,Edward Bernds,https://image.tmdb.org/t/p/w440_and_h660_face/5HREQElhmdsUwok6k9i8vZ7xfK.jpg,34402,https://themoviedb.org/person/34402,0,1
33666,1948-08-01,"Racine, Wisconsin, USA",,189610.0,Christopher Crowe,,57447,https://themoviedb.org/person/57447,0,1
33667,,,,629933.0,William Nicholson,https://image.tmdb.org/t/p/w440_and_h660_face/szH7cvOglYQn2pOeuorbQOtoiAO.jpg,933,https://themoviedb.org/person/933,0,1
33668,,  United States,,942869.0,Thomas J. Wright,,8573,https://themoviedb.org/person/8573,0,1
33669,,,,368057.0,Koji Hashimoto,,1178751,https://themoviedb.org/person/1178751,0,1
33670,,,,800048.0,Adam Simon,,46442,https://themoviedb.org/person/46442,0,1
33671,,,,425843.0,Mike Johnson,,34891,https://themoviedb.org/person/34891,0,1
33672,,,,676361.0,Charlie Peters,,65401,https://themoviedb.org/person/65401,0,1
33673,,,,971919.0,Pete Jones,,285452,https://themoviedb.org/person/285452,0,1
33674,,,,54659.0,Alan Barillaro,,8012,https://themoviedb.org/person/8012,0,1
33675,1944-07-24,,,35830.0,Michael Armstrong,,71031,https://themoviedb.org/person/71031,0,1
33676,,,,2392222.0,Oscar Sharp,,1293762,https://themoviedb.org/person/1293762,0,1
33677,,,,552786.0,Michael Martin,,258199,https://themoviedb.org/person/258199,0,1
33678,1946-04-21,"Paris, France",,219136.0,Claire Denis,https://image.tmdb.org/t/p/w440_and_h660_face/zKR7pmegNQDjWqeWv7JNvHqJ2l5.jpg,9888,https://themoviedb.org/person/9888,0,1
33679,,,,290867.0,Carol Frank,,1062093,https://themoviedb.org/person/1062093,0,1
